alpha,beta,rho,K,loglike
0.7500000000000001,45,0.35000000000000003,3,-1191.2080551830372
0.7500000000000001,45,0.35000000000000003,4,-1193.8371479180532
0.7500000000000001,45,0.35000000000000003,5,-1196.4221158175715
0.7500000000000001,45,0.35000000000000003,6,-1198.017584917205
0.7500000000000001,45,0.4,2,-1189.3331316988185
0.7500000000000001,45,0.4,3,-1192.7552846356523
0.7500000000000001,45,0.4,4,-1195.8940968923923
0.7500000000000001,45,0.4,5,-1199.0260588404701
0.7500000000000001,45,0.4,6,-1200.9789693089006
0.7500000000000001,45,0.45,2,-1190.3922286432328
0.7500000000000001,45,0.45,3,-1194.3792360620866
0.7500000000000001,45,0.45,4,-1198.076293051168
0.7500000000000001,45,0.45,5,-1201.8261657569053
0.7500000000000001,45,0.45,6,-1204.1913950914902
0.7500000000000001,45,0.5,2,-1191.4936483112745
0.7500000000000001,45,0.5,3,-1196.0895671469023
0.7500000000000001,45,0.5,4,-1200.4012115395549
0.7500000000000001,45,0.5,5,-1204.8552538839622
0.7500000000000001,45,0.5,6,-1207.7015227101765
0.7500000000000001,45,0.55,2,-1192.6426705781157
0.7500000000000001,45,0.55,3,-1197.898250979531
0.7500000000000001,45,0.55,4,-1202.8905862865347
0.7500000000000001,45,0.55,5,-1208.1553868442068
0.7500000000000001,45,0.55,6,-1211.5704085568789
0.7500000000000001,45,0.6000000000000001,2,-1193.8459834864625
0.7500000000000001,45,0.6000000000000001,3,-1199.8204884699771
0.7500000000000001,45,0.6000000000000001,4,-1205.5720417030122
0.7500000000000001,45,0.6000000000000001,5,-1211.781823748562
0.7500000000000001,45,0.6000000000000001,6,-1215.8801342542995
0.7500000000000001,45,0.65,2,-1195.1123182354413
0.7500000000000001,45,0.65,3,-1201.8761598870071
0.7500000000000001,45,0.65,4,-1208.4816547869732
0.7500000000000001,45,0.65,5,-1215.8094008343382
0.7500000000000001,45,0.65,6,-1220.7447698987123
0.7500000000000001,45,0.7000000000000001,2,-1196.453516422023
0.7500000000000001,45,0.7000000000000001,3,-1204.0922701818297
0.7500000000000001,45,0.7000000000000001,4,-1211.6682135461108
0.7500000000000001,45,0.7000000000000001,5,-1220.3434574862226
0.7500000000000001,45,0.7000000000000001,6,-1226.329605960498
0.7500000000000001,45,0.75,2,-1197.8864560926188
0.7500000000000001,45,0.75,3,-1206.5073807560684
0.7500000000000001,45,0.75,4,-1215.2008369426467
0.7500000000000001,45,0.75,5,-1225.5399920192629
0.7500000000000001,45,0.75,6,-1232.887535047974
0.7500000000000001,45,0.8,2,-1199.4368735353837
0.7500000000000001,45,0.8,3,-1209.1804595113736
0.7500000000000001,45,0.8,4,-1219.1840378552333
0.7500000000000001,45,0.8,5,-1231.6467666701217
0.7500000000000001,45,0.8,6,-1240.8351559046891
0.7500000000000001,45,0.8500000000000001,2,-1201.148039039781
0.7500000000000001,45,0.8500000000000001,3,-1212.2111390847842
0.7500000000000001,45,0.8500000000000001,4,-1223.7920456339275
0.7500000000000001,45,0.8500000000000001,5,-1239.099997247989
0.7500000000000001,45,0.8500000000000001,6,-1250.936231697136
0.7500000000000001,45,0.9,2,-1203.105080581123
0.7500000000000001,45,0.9,3,-1215.7969886464566
0.7500000000000001,45,0.9,4,-1229.3664096506523
0.7500000000000001,45,0.9,5,-1248.8084461399314
0.7500000000000001,45,0.9,6,-1264.8524829158052
0.7500000000000001,45,0.9500000000000001,2,-1205.5369770243574
0.7500000000000001,45,0.9500000000000001,3,-1220.4733610741239
0.7500000000000001,45,0.9500000000000001,4,-1236.8352284127134
0.7500000000000001,45,0.9500000000000001,5,-1263.416766645274
0.7500000000000001,45,0.9500000000000001,6,-1287.6289865800443
0.7500000000000001,45,1.0,2,-1215.2286981896088
0.7500000000000001,45,1.0,3,-1240.2632851074584
0.7500000000000001,45,1.0,4,-1271.1140610630173
0.7500000000000001,45,1.0,5,-1382.8768999184945
0.7500000000000001,45,1.0,6,-1497.1083604553046
0.7500000000000001,50,0.0,2,-1302.534694796378
0.7500000000000001,50,0.0,3,-1302.534694796378
0.7500000000000001,50,0.0,4,-1302.534694796378
0.7500000000000001,50,0.0,5,-1302.534694796378
0.7500000000000001,50,0.0,6,-1302.534694796378
0.7500000000000001,50,0.05,2,-1303.1559941408946
0.7500000000000001,50,0.05,3,-1303.4452392349594
0.7500000000000001,50,0.05,4,-1303.7057838956139
0.7500000000000001,50,0.05,5,-1303.9423181245706
0.7500000000000001,50,0.05,6,-1304.0770314986617
0.7500000000000001,50,0.1,2,-1303.7913143460373
0.7500000000000001,50,0.1,3,-1304.3844287479794
0.7500000000000001,50,0.1,4,-1304.922935044926
0.7500000000000001,50,0.1,5,-1305.4157251286408
0.7500000000000001,50,0.1,6,-1305.697918515159
0.7500000000000001,50,0.15000000000000002,2,-1304.4414622888016
0.7500000000000001,50,0.15000000000000002,3,-1305.3543294302847
0.7500000000000001,50,0.15000000000000002,4,-1306.1901243197942
0.7500000000000001,50,0.15000000000000002,5,-1306.9615643897998
0.7500000000000001,50,0.15000000000000002,6,-1307.4059552476033
0.7500000000000001,50,0.2,2,-1305.1073379879801
0.7500000000000001,50,0.2,3,-1306.3572668423226
0.7500000000000001,50,0.2,4,-1307.5118928493462
0.7500000000000001,50,0.2,5,-1308.587570733036
0.7500000000000001,50,0.2,6,-1309.2112531248315
0.7500000000000001,50,0.25,2,-1305.7899532936867
0.7500000000000001,50,0.25,3,-1307.395876760096
0.7500000000000001,50,0.25,4,-1308.8934648341149
0.7500000000000001,50,0.25,5,-1310.3028205650594
0.7500000000000001,50,0.25,6,-1311.1258155073895
0.7500000000000001,50,0.30000000000000004,2,-1306.4904562697136
0.7500000000000001,50,0.30000000000000004,3,-1308.4731703388375
0.7500000000000001,50,0.30000000000000004,4,-1310.3408996842925
0.7500000000000001,50,0.30000000000000004,5,-1312.1180684236986
0.7500000000000001,50,0.30000000000000004,6,-1313.1640458362044
0.7500000000000001,50,0.35000000000000003,2,-1307.2101636547268
0.7500000000000001,50,0.35000000000000003,3,-1309.5926193218666
0.7500000000000001,50,0.35000000000000003,4,-1311.8612914369423
0.7500000000000001,50,0.35000000000000003,5,-1314.0461984268518
0.7500000000000001,50,0.35000000000000003,6,-1315.3434400848632
0.7500000000000001,50,0.4,2,-1307.9506050882142
0.7500000000000001,50,0.4,3,-1310.7582698294282
0.7500000000000001,50,0.4,4,-1313.4630352101303
0.7500000000000001,50,0.4,5,-1316.102842115216
0.7500000000000001,50,0.4,6,-1317.6855505786766
0.7500000000000001,50,0.45,2,-1308.7135849798656
0.7500000000000001,50,0.45,3,-1311.9748980835047
0.7500000000000001,50,0.45,4,-1315.1561912788834
0.7500000000000001,50,0.45,5,-1318.3072438040197
0.7500000000000001,50,0.45,6,-1320.2173606247748
0.7500000000000001,50,0.5,2,-1309.5012717484176
0.7500000000000001,50,0.5,3,-1313.248229756573
0.7500000000000001,50,0.5,4,-1316.952995827206
0.7500000000000001,50,0.5,5,-1320.6835057492312
0.7500000000000001,50,0.5,6,-1322.9733013774476
0.7500000000000001,50,0.55,2,-1310.3163312209779
0.7500000000000001,50,0.55,3,-1314.5852597151172
0.7500000000000001,50,0.55,4,-1318.8686004098552
0.7500000000000001,50,0.55,5,-1323.2624379274384
0.7500000000000001,50,0.55,6,-1325.9983112954778
0.7500000000000001,50,0.6000000000000001,2,-1311.162134670707
0.7500000000000001,50,0.6000000000000001,3,-1315.9947377626331
0.7500000000000001,50,0.6000000000000001,4,-1320.9221843235332
0.7500000000000001,50,0.6000000000000001,5,-1326.0844133987516
0.7500000000000001,50,0.6000000000000001,6,-1329.352665691188
0.7500000000000001,50,0.65,2,-1312.0431002384385
0.7500000000000001,50,0.65,3,-1317.487944822334
0.7500000000000001,50,0.65,4,-1323.138709159431
0.7500000000000001,50,0.65,5,-1329.2039877507214
0.7500000000000001,50,0.65,6,-1333.1199789437662
0.7500000000000001,50,0.7000000000000001,2,-1312.9652896081573
0.7500000000000001,50,0.7000000000000001,3,-1319.0800139871135
0.7500000000000001,50,0.7000000000000001,4,-1325.5518573735644
0.7500000000000001,50,0.7000000000000001,5,-1332.6978255342137
0.7500000000000001,50,0.7000000000000001,6,-1337.4212876583063
0.7500000000000001,50,0.75,2,-1313.9375372769907
0.7500000000000001,50,0.75,3,-1320.7923681055695
0.7500000000000001,50,0.75,4,-1328.2093534518428
0.7500000000000001,50,0.75,5,-1336.6793753974002
0.7500000000000001,50,0.75,6,-1342.44182649966
0.7500000000000001,50,0.8,2,-1314.9738247277874
0.7500000000000001,50,0.8,3,-1322.6577265746655
0.7500000000000001,50,0.8,4,-1331.1836694255135
0.7500000000000001,50,0.8,5,-1341.328962148806
0.7500000000000001,50,0.8,6,-1348.4874564594486
0.7500000000000001,50,0.8500000000000001,2,-1316.099061296778
0.7500000000000001,50,0.8500000000000001,3,-1324.7320533965574
0.7500000000000001,50,0.8500000000000001,4,-1334.5970356658231
0.7500000000000001,50,0.8500000000000001,5,-1346.965132883445
0.7500000000000001,50,0.8500000000000001,6,-1356.1221598639981
0.7500000000000001,50,0.9,2,-1317.3667066500993
0.7500000000000001,50,0.9,3,-1327.1304047713222
0.7500000000000001,50,0.9,4,-1338.6950180101524
0.7500000000000001,50,0.9,5,-1354.2565915919076
0.7500000000000001,50,0.9,6,-1366.5871817576174
0.7500000000000001,50,0.9500000000000001,2,-1318.9398168729606
0.7500000000000001,50,0.9500000000000001,3,-1330.1900134757789
0.7500000000000001,50,0.9500000000000001,4,-1344.1760617439402
0.7500000000000001,50,0.9500000000000001,5,-1365.1777873772735
0.7500000000000001,50,0.9500000000000001,6,-1383.7327428891233
0.7500000000000001,50,1.0,2,-1323.1620272326786
0.7500000000000001,50,1.0,3,-1338.6143228340322
0.7500000000000001,50,1.0,4,-1360.4871066881428
0.7500000000000001,50,1.0,5,-1432.08609969801
0.7500000000000001,50,1.0,6,-1497.1083604553046
0.8,1,0.0,2,-681.7821805207791
0.8,1,0.0,3,-681.7821805207791
0.8,1,0.0,4,-681.7821805207791
0.8,1,0.0,5,-681.7821805207791
0.8,1,0.0,6,-681.7821805207791
0.8,1,0.05,2,-663.319226378345
0.8,1,0.05,3,-656.2382212133159
0.8,1,0.05,4,-651.0426410523662
0.8,1,0.05,5,-647.7227742166527
0.8,1,0.05,6,-646.0681869858196
0.8,1,0.1,2,-645.438956039289
0.8,1,0.1,3,-631.7109866122729
0.8,1,0.1,4,-621.7081302489619
0.8,1,0.1,5,-615.3667672757714
0.8,1,0.1,6,-612.2309649704113
0.8,1,0.15000000000000002,2,-628.1050314468644
0.8,1,0.15000000000000002,3,-608.1287702862733
0.8,1,0.15000000000000002,4,-593.6716506534096
0.8,1,0.15000000000000002,5,-584.5794277085507
0.8,1,0.15000000000000002,6,-580.1184956600753
0.8,1,0.2,2,-611.2856632666271
0.8,1,0.2,3,-585.4293796362772
0.8,1,0.2,4,-566.8413263757691
0.8,1,0.2,5,-555.2465633815502
0.8,1,0.2,6,-549.6032367720746
0.8,1,0.25,2,-594.952970790084
0.8,1,0.25,3,-563.5587875021312
0.8,1,0.25,4,-541.13822714229
0.8,1,0.25,5,-527.2716553993755
0.8,1,0.25,6,-520.5787610912276
0.8,1,0.30000000000000004,2,-579.0824996378419
0.8,1,0.30000000000000004,3,-542.4701138247707
0.8,1,0.30000000000000004,4,-516.4947373522784
0.8,1,0.30000000000000004,5,-500.5737965749461
0.8,1,0.30000000000000004,6,-492.95743221278445
0.8,1,0.35000000000000003,2,-563.6528701034428
0.8,1,0.35000000000000003,3,-522.1228813611913
0.8,1,0.35000000000000003,4,-492.85337683071134
0.8,1,0.35000000000000003,5,-475.0863218948578
0.8,1,0.35000000000000003,6,-466.6689951219717
0.8,1,0.4,2,-548.6455425063682
0.8,1,0.4,3,-502.4825169050474
0.8,1,0.4,4,-470.1660244754823
0.8,1,0.4,5,-450.75609243905603
0.8,1,0.4,6,-441.6600674365318
0.8,1,0.45,2,-534.0446992136731
0.8,1,0.45,3,-483.5200964961606
0.8,1,0.45,4,-448.39353882185645
0.8,1,0.45,5,-427.5434737996286
0.8,1,0.45,6,-417.89464116538244
0.8,1,0.5,2,-519.837259399416
0.8,1,0.5,3,-465.2123664203882
0.8,1,0.5,4,-427.5058207136183
0.8,1,0.5,5,-405.4231554802736
0.8,1,0.5,6,-395.3558805236422
0.8,1,0.55,2,-506.0130676045172
0.8,1,0.55,3,-447.5421223701261
0.8,1,0.55,4,-407.4824385574623
0.8,1,0.55,5,-384.3861247511367
0.8,1,0.55,6,-374.0497935449066
0.8,1,0.6000000000000001,2,-492.5653416885161
0.8,1,0.6000000000000001,3,-430.4991189252197
0.8,1,0.6000000000000001,4,-388.3140669104514
0.8,1,0.6000000000000001,5,-364.4434095354334
0.8,1,0.6000000000000001,6,-354.0118996191884
0.8,1,0.65,2,-479.49155481362175
0.8,1,0.65,3,-414.081860611559
0.8,1,0.65,4,-370.00524371145497
0.8,1,0.65,5,-345.63280518221467
0.8,1,0.65,6,-335.3191257779506
0.8,1,0.7000000000000001,2,-466.7951230443445
0.8,1,0.7000000000000001,3,-398.3010211572165
0.8,1,0.7000000000000001,4,-352.5795040711733
0.8,1,0.7000000000000001,5,-328.03111482925135
0.8,1,0.7000000000000001,6,-318.1116421551983
0.8,1,0.75,2,-454.4887551225418
0.8,1,0.75,3,-383.1862098577395
0.8,1,0.75,4,-336.089288630544
0.8,1,0.75,5,-311.7776328448835
0.8,1,0.75,6,-302.63547099128306
0.8,1,0.8,2,-442.6016837267309
0.8,1,0.8,3,-368.80053340316437
0.8,1,0.8,4,-320.6367431408362
0.8,1,0.8,5,-297.12348569261366
0.8,1,0.8,6,-289.33394067924684
0.8,1,0.8500000000000001,2,-431.19757412955687
0.8,1,0.8500000000000001,3,-355.2765617861433
0.8,1,0.8500000000000001,4,-306.4238925240628
0.8,1,0.8500000000000001,5,-284.55096354586317
0.8,1,0.8500000000000001,6,-279.07399216375904
0.8,1,0.9,2,-420.4299684918444
0.8,1,0.9,3,-342.9274449863527
0.8,1,0.9,4,-293.9045049972245
0.8,1,0.9,5,-275.1352465055697
0.8,1,0.9,6,-273.8474146930835
0.8,1,0.9500000000000001,2,-410.8037837893816
0.8,1,0.9500000000000001,3,-332.7702739471111
0.8,1,0.9500000000000001,4,-284.4884602574907
0.8,1,0.9500000000000001,5,-272.2211238751738
0.8,1,0.9500000000000001,6,-280.08135781609644
0.8,1,1.0,2,-486.29244622856606
0.8,1,1.0,3,-492.779887270872
0.8,1,1.0,4,-511.0980521724693
0.8,1,1.0,5,-925.172607508343
0.8,1,1.0,6,-1497.1083604553046
0.8,5,0.0,2,-293.2819616963221
0.8,5,0.0,3,-293.2819616963221
0.8,5,0.0,4,-293.2819616963221
0.8,5,0.0,5,-293.2819616963221
0.8,5,0.0,6,-293.2819616963221
0.8,5,0.05,2,-292.2449406317211
0.8,5,0.05,3,-291.90300743420227
0.8,5,0.05,4,-291.68945869504444
0.8,5,0.05,5,-291.6245397479073
0.8,5,0.05,6,-291.60531298587415
0.8,5,0.1,2,-291.23942902353946
0.8,5,0.1,3,-290.58063395481736
0.8,5,0.1,4,-290.1797696762441
0.8,5,0.1,5,-290.0785358163463
0.8,5,0.1,6,-290.059196764081
0.8,5,0.15000000000000002,2,-290.2669880818978
0.8,5,0.15000000000000002,3,-289.31814953812477
0.8,5,0.15000000000000002,4,-288.75848637188346
0.8,5,0.15000000000000002,5,-288.6529525486565
0.8,5,0.15000000000000002,6,-288.65524486335295
0.8,5,0.2,2,-289.329412381947
0.8,5,0.2,3,-288.1193700383604
0.8,5,0.2,4,-287.43209388629407
0.8,5,0.2,5,-287.3583902183885
0.8,5,0.2,6,-287.40729570635074
0.8,5,0.25,2,-288.42878164495926
0.8,5,0.25,3,-286.9887298500248
0.8,5,0.25,4,-286.20816538731543
0.8,5,0.25,5,-286.2074305190965
0.8,5,0.25,6,-286.3319610029493
0.8,5,0.30000000000000004,2,-287.56752922291906
0.8,5,0.30000000000000004,3,-285.931427830194
0.8,5,0.30000000000000004,4,-285.09561594394467
0.8,5,0.30000000000000004,5,-285.21514560283447
0.8,5,0.30000000000000004,6,-285.4493884604766
0.8,5,0.35000000000000003,2,-286.7485344636353
0.8,5,0.35000000000000003,3,-284.9536229251257
0.8,5,0.35000000000000003,4,-284.10503928693976
0.8,5,0.35000000000000003,5,-284.39978538148426
0.8,5,0.35000000000000003,6,-284.78430784199844
0.8,5,0.4,2,-285.97525009023406
0.8,5,0.4,3,-284.0627022881435
0.8,5,0.4,4,-283.2491636245728
0.8,5,0.4,5,-283.78372462161536
0.8,5,0.4,6,-284.3674967826388
0.8,5,0.45,2,-285.25188242219065
0.8,5,0.45,3,-283.2676582377632
0.8,5,0.45,4,-282.5434831495389
0.8,5,0.45,5,-283.39479907687706
0.8,5,0.45,6,-284.2378861361387
0.8,5,0.5,2,-284.5836540404394
0.8,5,0.5,3,-282.5796342062783
0.8,5,0.5,4,-282.0071572620693
0.8,5,0.5,5,-283.2682428714747
0.8,5,0.5,6,-284.4456718234536
0.8,5,0.55,2,-283.97720018154564
0.8,5,0.55,3,-282.012743559841
0.8,5,0.55,4,-281.6643334834139
0.8,5,0.55,5,-283.44959024374793
0.8,5,0.55,6,-285.05707206569406
0.8,5,0.6000000000000001,2,-283.44119227240117
0.8,5,0.6000000000000001,3,-281.5853499725353
0.8,5,0.6000000000000001,4,-281.54617203763314
0.8,5,0.6000000000000001,5,-283.99919415500665
0.8,5,0.6000000000000001,6,-286.16189860086655
0.8,5,0.65,2,-282.9873692979198
0.8,5,0.65,3,-281.32217344533865
0.8,5,0.65,4,-281.69409852706855
0.8,5,0.65,5,-284.99960591961343
0.8,5,0.65,6,-287.88621042338684
0.8,5,0.7000000000000001,2,-282.63235331917355
0.8,5,0.7000000000000001,3,-281.2579786604492
0.8,5,0.7000000000000001,4,-282.16535915442654
0.8,5,0.7000000000000001,5,-286.56836842487996
0.8,5,0.7000000000000001,6,-290.4147882109755
0.8,5,0.75,2,-282.4011094416255
0.8,5,0.75,3,-281.44457255971537
0.8,5,0.75,4,-283.0432895752322
0.8,5,0.75,5,-288.88197043670885
0.8,5,0.75,6,-294.03428554780805
0.8,5,0.8,2,-282.33427252368284
0.8,5,0.8,3,-281.9655658736594
0.8,5,0.8,4,-284.4584244576246
0.8,5,0.8,5,-292.2255906378083
0.8,5,0.8,6,-299.22514563750923
0.8,5,0.8500000000000001,2,-282.5061389363167
0.8,5,0.8500000000000001,3,-282.97251235448505
0.8,5,0.8500000000000001,4,-286.6389393845506
0.8,5,0.8500000000000001,5,-297.112776177106
0.8,5,0.8500000000000001,6,-306.88830452366324
0.8,5,0.9,2,-283.0801835542472
0.8,5,0.9,3,-284.79617657439064
0.8,5,0.9,4,-290.0627474625591
0.8,5,0.9,5,-304.64746881860685
0.8,5,0.9,6,-319.0467688290645
0.8,5,0.9500000000000001,2,-284.5706215593763
0.8,5,0.9500000000000001,3,-288.470027208284
0.8,5,0.9500000000000001,4,-296.1620701595383
0.8,5,0.9500000000000001,5,-318.200984642155
0.8,5,0.9500000000000001,6,-342.1564238080152
0.8,5,1.0,2,-365.2231126268826
0.8,5,1.0,3,-450.58191382276146
0.8,5,1.0,4,-522.0743585839891
0.8,5,1.0,5,-944.2886132469713
0.8,5,1.0,6,-1497.1083604553046
0.8,10,0.0,2,-353.0563209548462
0.8,10,0.0,3,-353.0563209548462
0.8,10,0.0,4,-353.0563209548462
0.8,10,0.0,5,-353.0563209548462
0.8,10,0.0,6,-353.0563209548462
0.8,10,0.05,2,-353.7434041620686
0.8,10,0.05,3,-354.0370502830864
0.8,10,0.05,4,-354.2965102283307
0.8,10,0.05,5,-354.54689586956084
0.8,10,0.05,6,-354.6971681333206
0.8,10,0.1,2,-354.45381793524143
0.8,10,0.1,3,-355.060626516678
0.8,10,0.1,4,-355.6008049438451
0.8,10,0.1,5,-356.1263605576525
0.8,10,0.1,6,-356.4436811130665
0.8,10,0.15000000000000002,2,-355.1892266206578
0.8,10,0.15000000000000002,3,-356.130554069121
0.8,10,0.15000000000000002,4,-356.97508717958647
0.8,10,0.15000000000000002,5,-357.8040885156746
0.8,10,0.15000000000000002,6,-358.3079153808975
0.8,10,0.2,2,-355.95152552715484
0.8,10,0.2,3,-357.2508399514959
0.8,10,0.2,4,-358.42612461788787
0.8,10,0.2,5,-359.591040507869
0.8,10,0.2,6,-360.30412091570037
0.8,10,0.25,2,-356.74289279262257
0.8,10,0.25,3,-358.42610492822917
0.8,10,0.25,4,-359.9617655427263
0.8,10,0.25,5,-361.5001487817278
0.8,10,0.25,6,-362.44930938469616
0.8,10,0.30000000000000004,2,-357.5658579498581
0.8,10,0.30000000000000004,3,-359.66172961938116
0.8,10,0.30000000000000004,4,-361.59119296758513
0.8,10,0.30000000000000004,5,-363.5468265057365
0.8,10,0.30000000000000004,6,-364.7640173257587
0.8,10,0.35000000000000003,2,-358.4233943690398
0.8,10,0.35000000000000003,3,-360.96405029806584
0.8,10,0.35000000000000003,4,-363.32526167117305
0.8,10,0.35000000000000003,5,-365.74965544864483
0.8,10,0.35000000000000003,6,-367.27335265240106
0.8,10,0.4,2,-359.31904671092724
0.8,10,0.4,3,-362.34062717057725
