alpha,beta,rho,K,loglike
0.5,50,0.30000000000000004,6,-926.6793420473327
0.5,50,0.35000000000000003,2,-920.1111747849719
0.5,50,0.35000000000000003,3,-922.6722085720301
0.5,50,0.35000000000000003,4,-925.2274016002492
0.5,50,0.35000000000000003,5,-927.7347781465137
0.5,50,0.35000000000000003,6,-928.974428567021
0.5,50,0.4,2,-920.8214306461064
0.5,50,0.4,3,-923.839054905566
0.5,50,0.4,4,-926.8910241284012
0.5,50,0.4,5,-929.9317846889264
0.5,50,0.4,6,-931.4466482920157
0.5,50,0.45,2,-921.5484054710477
0.5,50,0.45,3,-925.05287200659
0.5,50,0.45,4,-928.6496863374738
0.5,50,0.45,5,-932.294778846792
0.5,50,0.45,6,-934.1264536064999
0.5,50,0.5,2,-922.2929963501424
0.5,50,0.5,3,-926.318244208794
0.5,50,0.5,4,-930.515933337103
0.5,50,0.5,5,-934.8523289402949
0.5,50,0.5,6,-937.0529487216544
0.5,50,0.55,2,-923.0561841573655
0.5,50,0.55,3,-927.6406128544212
0.5,50,0.55,4,-932.5051894658986
0.5,50,0.55,5,-937.6413348130195
0.5,50,0.55,6,-940.27751992186
0.5,50,0.6000000000000001,2,-923.839045952565
0.5,50,0.6000000000000001,3,-929.0265613805445
0.5,50,0.6000000000000001,4,-934.6367988889116
0.5,50,0.6000000000000001,5,-940.7107159499733
0.5,50,0.6000000000000001,6,-943.8695974155887
0.5,50,0.65,2,-924.6427701247051
0.5,50,0.65,3,-930.4842577165545
0.5,50,0.65,4,-936.9356328601469
0.5,50,0.65,5,-944.127452942346
0.5,50,0.65,6,-947.9262545411543
0.5,50,0.7000000000000001,2,-925.468675128286
0.5,50,0.7000000000000001,3,-932.0241874064952
0.5,50,0.7000000000000001,4,-939.4347181919376
0.5,50,0.7000000000000001,5,-947.987096040172
0.5,50,0.7000000000000001,6,-952.5891929467622
0.5,50,0.75,2,-926.3182330175508
0.5,50,0.75,3,-933.6604761319386
0.5,50,0.75,4,-942.1798729411264
0.5,50,0.75,5,-952.433513952695
0.5,50,0.75,6,-958.0772063411856
0.5,50,0.8,2,-927.1930995210564
0.5,50,0.8,3,-935.4135607593828
0.5,50,0.8,4,-945.2387758961896
0.5,50,0.8,5,-957.7000654531447
0.5,50,0.8,6,-964.7549432918887
0.5,50,0.8500000000000001,2,-928.0951532437002
0.5,50,0.8500000000000001,3,-937.3165043702188
0.5,50,0.8500000000000001,4,-948.7215849662332
0.5,50,0.8500000000000001,5,-964.2090478833824
0.5,50,0.8500000000000001,6,-973.3012872461427
0.5,50,0.9,2,-929.026547951063
0.5,50,0.9,3,-939.4339573885533
0.5,50,0.9,4,-952.8402541716404
0.5,50,0.9,5,-972.8736227224637
0.5,50,0.9,6,-985.2254464253019
0.5,50,0.95,2,-929.9897841859256
0.5,50,0.95,3,-941.9500182929553
0.5,50,0.95,4,-958.1721357994287
0.5,50,0.95,5,-986.4996902766612
0.5,50,0.95,6,-1005.2684153063614
0.5,50,1.0,2,-930.9878104766963
0.5,50,1.0,3,-953.6017335283155
0.5,50,1.0,4,-984.416027916162
0.5,50,1.0,5,-1185.9539566557276
0.5,50,1.0,6,-1324.1878019959645
0.55,1,0.0,2,-706.3029820832794
0.55,1,0.0,3,-706.3029820832794
0.55,1,0.0,4,-706.3029820832794
0.55,1,0.0,5,-706.3029820832794
0.55,1,0.0,6,-706.3029820832794
0.55,1,0.05,2,-686.2010650847399
0.55,1,0.05,3,-678.5289438320193
0.55,1,0.05,4,-672.9726083409888
0.55,1,0.05,5,-669.5183939522651
0.55,1,0.05,6,-667.8263788178882
0.55,1,0.1,2,-666.7535407611759
0.55,1,0.1,3,-651.9150989998396
0.55,1,0.1,4,-641.2484124463888
0.55,1,0.1,5,-634.6668689752797
0.55,1,0.1,6,-631.4560786379424
0.55,1,0.15000000000000002,2,-647.915896358308
0.55,1,0.15000000000000002,3,-626.3712554545102
0.55,1,0.15000000000000002,4,-610.9961019226357
0.55,1,0.15000000000000002,5,-601.5822438719157
0.55,1,0.15000000000000002,6,-597.0081649199444
0.55,1,0.2,2,-629.6489298782583
0.55,1,0.2,3,-601.8192397006918
0.55,1,0.2,4,-582.1008182974432
0.55,1,0.2,5,-570.1242909038534
0.55,1,0.2,6,-564.3285624201433
0.55,1,0.25,2,-611.9178978166573
0.55,1,0.25,3,-578.1909561585389
0.55,1,0.25,4,-554.4639810534217
0.55,1,0.25,5,-540.1746691074593
0.55,1,0.25,6,-533.2884643287362
0.55,1,0.30000000000000004,2,-594.6918421037093
0.55,1,0.30000000000000004,3,-555.4268830537964
0.55,1,0.30000000000000004,4,-528.0008895302919
0.55,1,0.30000000000000004,5,-511.6339736231448
0.55,1,0.30000000000000004,6,-503.78108624683114
0.55,1,0.35000000000000003,2,-577.9430521074054
0.55,1,0.35000000000000003,3,-533.4749051339302
0.55,1,0.35000000000000003,4,-502.638916852874
0.55,1,0.35000000000000003,5,-484.4196839226882
0.55,1,0.35000000000000003,6,-475.719533087748
0.55,1,0.4,2,-561.6466303110711
0.55,1,0.4,3,-512.2894164875212
0.55,1,0.4,4,-478.3161901467859
0.55,1,0.4,5,-458.4649131539026
0.55,1,0.4,6,-449.0356987143301
0.55,1,0.45,2,-545.7801389838995
0.55,1,0.45,3,-491.8306521076627
0.55,1,0.45,4,-454.98069942976633
0.55,1,0.45,5,-433.71795747657205
0.55,1,0.45,6,-423.68025593400495
0.55,1,0.5,2,-530.3233112612487
0.55,1,0.5,3,-472.0642294820649
0.55,1,0.5,4,-432.58982332896136
0.55,1,0.5,5,-410.1427604741391
0.55,1,0.5,6,-399.6239744165312
0.55,1,0.55,2,-515.2578144407453
0.55,1,0.55,3,-452.9609067952099
0.55,1,0.55,4,-411.1103143732015
0.55,1,0.55,5,-387.7205811224698
0.55,1,0.55,6,-376.8608900941438
0.55,1,0.6000000000000001,2,-500.56705656422935
0.55,1,0.6000000000000001,3,-434.4966007662651
0.55,1,0.6000000000000001,4,-390.51886831975344
0.55,1,0.6000000000000001,5,-366.4534578277262
0.55,1,0.6000000000000001,6,-355.4143716925529
0.55,1,0.65,2,-486.2360298922547
0.55,1,0.65,3,-416.65277225553496
0.55,1,0.65,4,-370.80354864176536
0.55,1,0.65,5,-346.37066080928344
0.55,1,0.65,6,-335.3481867537467
0.55,1,0.7000000000000001,2,-472.2511869806183
0.55,1,0.7000000000000001,3,-399.4174245825291
0.55,1,0.7000000000000001,4,-351.96664046082014
0.55,1,0.7000000000000001,5,-327.5406349696945
0.55,1,0.7000000000000001,6,-316.7870199233157
0.55,1,0.75,2,-458.600346983796
0.55,1,0.75,3,-382.78728898669516
0.55,1,0.75,4,-334.03022074169564
0.55,1,0.75,5,-310.0941228671314
0.55,1,0.75,6,-299.9567002267986
0.55,1,0.8,2,-445.2726317891074
0.55,1,0.8,3,-366.7726882606029
0.55,1,0.8,4,-317.04766504844434
0.55,1,0.8,5,-294.2730158460097
0.55,1,0.8,6,-285.27072568637004
0.55,1,0.8500000000000001,2,-432.25843394599656
0.55,1,0.8500000000000001,3,-351.4096328932312
0.55,1,0.8500000000000001,4,-301.13063467810275
0.55,1,0.8500000000000001,5,-280.5489435598124
0.55,1,0.8500000000000001,6,-273.54456145975684
0.55,1,0.9,2,-419.5494215822634
0.55,1,0.9,3,-336.79709966397564
0.55,1,0.9,4,-286.52829027054645
0.55,1,0.9,5,-269.98375347905295
0.55,1,0.9,6,-266.65988624286615
0.55,1,0.95,2,-407.13859043540316
0.55,1,0.95,3,-323.27192106828164
0.55,1,0.95,4,-273.9853621817697
0.55,1,0.95,5,-265.9039051980135
0.55,1,0.95,6,-270.70079703963984
0.55,1,1.0,2,-395.02038136761735
0.55,1,1.0,3,-375.2323635807029
0.55,1,1.0,4,-368.28116747082436
0.55,1,1.0,5,-869.1327337662981
0.55,1,1.0,6,-1324.1878019959645
0.55,5,0.0,2,-278.6007948792836
0.55,5,0.0,3,-278.6007948792836
0.55,5,0.0,4,-278.6007948792836
0.55,5,0.0,5,-278.6007948792836
0.55,5,0.0,6,-278.6007948792836
0.55,5,0.05,2,-276.816437937228
0.55,5,0.05,3,-276.2255365018132
0.55,5,0.05,4,-275.86840718304506
0.55,5,0.05,5,-275.75235637046774
0.55,5,0.05,6,-275.70522881391946
0.55,5,0.1,2,-275.0624587077573
0.55,5,0.1,3,-273.9115626456515
0.55,5,0.1,4,-273.2305474804436
0.55,5,0.1,5,-273.0327799518757
0.55,5,0.1,6,-272.9569239952411
0.55,5,0.15000000000000002,2,-273.33920385067614
0.55,5,0.15000000000000002,3,-271.66061770863513
0.55,5,0.15000000000000002,4,-270.69126913054663
0.55,5,0.15000000000000002,5,-270.44982278826683
0.55,5,0.15000000000000002,6,-270.36589381190703
0.55,5,0.2,2,-271.6470860976566
0.55,5,0.2,3,-269.4747692987009
0.55,5,0.2,4,-268.25539842955163
0.55,5,0.2,5,-268.0128457973641
0.55,5,0.2,6,-267.9443086998633
0.55,5,0.25,2,-269.9865890762254
0.55,5,0.25,3,-267.35646010581803
0.55,5,0.25,4,-265.92867972825525
0.55,5,0.25,5,-265.7331818861595
0.55,5,0.25,6,-265.7070271612299
0.55,5,0.30000000000000004,2,-268.3582731854347
0.55,5,0.30000000000000004,3,-265.3085748549265
0.55,5,0.30000000000000004,4,-263.71796314417765
0.55,5,0.30000000000000004,5,-263.62462709540057
0.55,5,0.30000000000000004,6,-263.67231311435256
0.55,5,0.35000000000000003,2,-266.762782718352
0.55,5,0.35000000000000003,3,-263.3345279893038
0.55,5,0.35000000000000003,4,-261.63145064907104
0.55,5,0.35000000000000003,5,-261.704106618879
0.55,5,0.35000000000000003,6,-261.86282223200044
0.55,5,0.4,2,-265.2008544866224
0.55,5,0.4,3,-261.43838064514944
0.55,5,0.4,4,-259.67902402247125
0.55,5,0.4,5,-259.9925957682867
0.55,5,0.4,6,-260.3069864289277
0.55,5,0.45,2,-263.67332828261925
0.55,5,0.45,3,-259.6250003140017
0.55,5,0.45,4,-257.87269066468775
0.55,5,0.45,5,-258.51642304088284
0.55,5,0.45,6,-259.04100464470923
0.55,5,0.5,2,-262.18115962383763
0.55,5,0.5,3,-257.9002849600451
0.55,5,0.5,4,-256.2272043361902
0.55,5,0.5,5,-257.30916443729484
0.55,5,0.5,6,-258.1117875283623
0.55,5,0.55,2,-260.725435375243
0.55,5,0.55,3,-256.2714885533658
0.55,5,0.55,4,-254.76095505916663
0.55,5,0.55,5,-256.41448750535545
0.55,5,0.55,6,-257.58146123772786
0.55,5,0.6000000000000001,2,-259.3073930582183
0.55,5,0.6000000000000001,3,-254.74771413800843
0.55,5,0.6000000000000001,4,-253.49729161670587
0.55,5,0.6000000000000001,5,-255.8905904039889
0.55,5,0.6000000000000001,6,-257.5345374098186
0.55,5,0.65,2,-257.9284449607157
0.55,5,0.65,3,-253.3407003394463
0.55,5,0.65,4,-252.46657763647625
0.55,5,0.65,5,-255.81746854864758
0.55,5,0.65,6,-258.0898984113512
0.55,5,0.7000000000000001,2,-256.5902086120089
0.55,5,0.7000000000000001,3,-252.0661600806434
0.55,5,0.7000000000000001,4,-251.7095786717717
0.55,5,0.7000000000000001,5,-256.3095420685754
0.55,5,0.7000000000000001,6,-259.4220866283034
0.55,5,0.75,2,-255.29454585864625
0.55,5,0.75,3,-250.9462568025092
0.55,5,0.75,4,-251.28348519131762
0.55,5,0.75,5,-257.53935792547014
0.55,5,0.75,6,-261.8021825041901
0.55,5,0.8,2,-254.04361381323272
0.55,5,0.8,3,-250.01471783526742
0.55,5,0.8,4,-251.2738060638736
0.55,5,0.8,5,-259.78693381676857
0.55,5,0.8,6,-265.6848816464717
0.55,5,0.8500000000000001,2,-252.83993258315925
0.55,5,0.8500000000000001,3,-249.32914615059016
0.55,5,0.8500000000000001,4,-251.82168773099536
0.55,5,0.8500000000000001,5,-263.55876922925387
0.55,5,0.8500000000000001,6,-271.9232645775952
0.55,5,0.9,2,-251.686477351304
0.55,5,0.9,3,-249.00848599145408
0.55,5,0.9,4,-253.20341429801977
0.55,5,0.9,5,-269.94868733998425
0.55,5,0.9,6,-282.4334477560932
0.55,5,0.95,2,-250.5868068765785
0.55,5,0.95,3,-249.4080752726197
0.55,5,0.95,4,-256.18872621318286
0.55,5,0.95,5,-282.31254233084144
0.55,5,0.95,6,-303.3311371324635
0.55,5,1.0,2,-249.54524837470768
0.55,5,1.0,3,-311.1088726075453
0.55,5,1.0,4,-359.87567462312524
0.55,5,1.0,5,-873.9240845137459
0.55,5,1.0,6,-1324.1878019959645
0.55,10,0.0,2,-284.4617807423425
0.55,10,0.0,3,-284.4617807423425
0.55,10,0.0,4,-284.4617807423425
0.55,10,0.0,5,-284.4617807423425
0.55,10,0.0,6,-284.4617807423425
0.55,10,0.05,2,-284.8601210252664
0.55,10,0.05,3,-285.10114731251895
0.55,10,0.05,4,-285.34365556646253
0.55,10,0.05,5,-285.5953223940668
0.55,10,0.05,6,-285.7191257027672
0.55,10,0.1,2,-285.27385728056214
0.55,10,0.1,3,-285.775636097237
0.55,10,0.1,4,-286.28429249383237
0.55,10,0.1,5,-286.81538086595936
0.55,10,0.1,6,-287.0781209561061
0.55,10,0.15000000000000002,2,-285.7036617416198
0.55,10,0.15000000000000002,3,-286.48765260286143
0.55,10,0.15000000000000002,4,-287.2887374400928
0.55,10,0.15000000000000002,5,-288.13096209018727
0.55,10,0.15000000000000002,6,-288.55017021987135
0.55,10,0.2,2,-286.1502580750033
0.55,10,0.2,3,-287.2398932751348
0.55,10,0.2,4,-288.36275782492083
0.55,10,0.2,5,-289.5526079484618
0.55,10,0.2,6,-290.1487565068157
0.55,10,0.25,2,-286.6144272500188
0.55,10,0.25,3,-288.03539976477464
0.55,10,0.25,4,-289.5129916383956
0.55,10,0.25,5,-291.0927698901254
0.55,10,0.25,6,-291.88997946152114
0.55,10,0.30000000000000004,2,-287.0970143585523
0.55,10,0.30000000000000004,3,-288.8776280385913
0.55,10,0.30000000000000004,4,-290.7471387062473
0.55,10,0.30000000000000004,5,-292.76630490637393
0.55,10,0.30000000000000004,6,-293.79327836820124
0.55,10,0.35000000000000003,2,-287.5989365925217
0.55,10,0.35000000000000003,3,-289.77053801399
0.55,10,0.35000000000000003,4,-292.074209982976
0.55,10,0.35000000000000003,5,-294.59114589564086
0.55,10,0.35000000000000003,6,-295.8824235696703
0.55,10,0.4,2,-288.12119264467935
0.55,10,0.4,3,-290.7187123020696
0.55,10,0.4,4,-293.504858404886
0.55,10,0.4,5,-296.589226549482
0.55,10,0.4,6,-298.18690552958464
0.55,10,0.45,2,-288.6648738773086
0.55,10,0.45,3,-291.7275174769652
0.55,10,0.45,4,-295.05182733206965
0.55,10,0.45,5,-298.7877879665334
0.55,10,0.45,6,-300.7439297446784
0.55,10,0.5,2,-289.2311777112733
0.55,10,0.5,3,-292.80332965669083
0.55,10,0.5,4,-296.7305736770939
0.55,10,0.5,5,-301.2212761852745
0.55,10,0.5,6,-303.6013651658359
0.55,10,0.55,2,-289.82142383790955
0.55,10,0.55,3,-293.953861372321
0.55,10,0.55,4,-298.5601599828562
0.55,10,0.55,5,-303.9341891490548
0.55,10,0.55,6,-306.8222513861741
0.55,10,0.6000000000000001,2,-290.4370740682928
0.55,10,0.6000000000000001,3,-295.1886558581031
0.55,10,0.6000000000000001,4,-300.5645789082804
0.55,10,0.6000000000000001,5,-306.98551842999063
0.55,10,0.6000000000000001,6,-310.49197169149886
0.55,10,0.65,2,-291.0797569396373
0.55,10,0.65,3,-296.51987467911135
0.55,10,0.65,4,-302.7748111289787
0.55,10,0.65,5,-310.45601830161974
0.55,10,0.65,6,-314.7302411163755
0.55,10,0.7000000000000001,2,-291.7512986467309
0.55,10,0.7000000000000001,3,-297.9636374761215
0.55,10,0.7000000000000001,4,-305.23221408346274
0.55,10,0.7000000000000001,5,-314.46083541535813
0.55,10,0.7000000000000001,6,-319.7123982942909
0.55,10,0.75,2,-292.4537625389696
0.55,10,0.75,3,-299.5424991327285
0.55,10,0.75,4,-307.9945464918375
0.55,10,0.75,5,-319.1732129520042
0.55,10,0.75,6,-325.71028583745505
0.55,10,0.8,2,-293.1895004581036
0.55,10,0.8,3,-301.2905640193278
0.55,10,0.8,4,-311.1478632466509
0.55,10,0.8,5,-324.8738363904652
0.55,10,0.8,6,-333.1793295881217
0.55,10,0.8500000000000001,2,-293.9612208269019
0.55,10,0.8500000000000001,3,-303.2657985508913
0.55,10,0.8500000000000001,4,-314.83383588118494
0.55,10,0.8500000000000001,5,-332.0698462757825
0.55,10,0.8500000000000001,6,-342.97331033693644
0.55,10,0.9,2,-294.77208106348616
0.55,10,0.9,3,-305.5874975613387
0.55,10,0.9,4,-319.32925385519053
0.55,10,0.9,5,-341.85568169626936
0.55,10,0.9,6,-357.0090166464285
0.55,10,0.95,2,-295.6258163916299
0.55,10,0.95,3,-308.6113373885323
0.55,10,0.95,4,-325.40434433088694
0.55,10,0.95,5,-357.5877890313452
0.55,10,0.95,6,-381.40280001565725
0.55,10,1.0,2,-296.52692500956977
0.55,10,1.0,3,-366.70626911140516
0.55,10,1.0,4,-422.802114713314
0.55,10,1.0,5,-906.9328776963694
0.55,10,1.0,6,-1324.1878019959645
0.55,15,0.0,2,-360.5441273245101
0.55,15,0.0,3,-360.5441273245101
0.55,15,0.0,4,-360.5441273245101
0.55,15,0.0,5,-360.5441273245101
0.55,15,0.0,6,-360.5441273245101
0.55,15,0.05,2,-361.1951336645542
0.55,15,0.05,3,-361.53255079288897
0.55,15,0.05,4,-361.84436725088335
0.55,15,0.05,5,-362.1387124135716
0.55,15,0.05,6,-362.2823906830415
0.55,15,0.1,2,-361.8610007414241
0.55,15,0.1,3,-362.55515357851664
0.55,15,0.1,4,-363.2020728364675
0.55,15,0.1,5,-363.81826399403434
0.55,15,0.1,6,-364.1206192353313
0.55,15,0.15000000000000002,2,-362.54240480217186
0.55,15,0.15000000000000002,3,-363.61434938385963
0.55,15,0.15000000000000002,4,-364.6223023250383
0.55,15,0.15000000000000002,5,-365.5918036454494
0.55,15,0.15000000000000002,6,-366.07023426341163
0.55,15,0.2,2,-363.2400734699801
0.55,15,0.2,3,-364.7128427251085
0.55,15,0.2,4,-366.1108352648252
0.55,15,0.2,5,-367.4698886326034
0.55,15,0.2,6,-368.1447360404409
0.55,15,0.25,2,-363.9547916149426
0.55,15,0.25,3,-365.85368320053306
0.55,15,0.25,4,-367.67432157939277
0.55,15,0.25,5,-369.4649855297734
0.55,15,0.25,6,-370.3602411745259
0.55,15,0.30000000000000004,2,-364.6874081750769
0.55,15,0.30000000000000004,3,-367.04033460427496
0.55,15,0.30000000000000004,4,-369.3204728372766
0.55,15,0.30000000000000004,5,-371.5919662009277
0.55,15,0.30000000000000004,6,-372.73620562353693
0.55,15,0.35000000000000003,2,-365.43884413491963
0.55,15,0.35000000000000003,3,-368.2767645634508
0.55,15,0.35000000000000003,4,-371.05831154935714
0.55,15,0.35000000000000003,5,-373.86877817090635
0.55,15,0.35000000000000003,6,-375.2964161208624
0.55,15,0.4,2,-366.21010192744
0.55,15,0.4,3,-369.5675632837728
0.55,15,0.4,4,-372.89850202602656
0.55,15,0.4,5,-376.3173695169258
0.55,15,0.4,6,-378.0703792442217
0.55,15,0.45,2,-367.0022766038168
0.55,15,0.45,3,-370.91810482134173
0.55,15,0.45,4,-374.8537988231797
0.55,15,0.45,5,-378.9649954879743
0.55,15,0.45,6,-381.09531633424507
0.55,15,0.5,2,-367.8165692235392
0.55,15,0.5,3,-372.33477266586715
0.55,15,0.5,4,-376.93966987478416
0.55,15,0.5,5,-381.84611604283265
0.55,15,0.5,6,-384.4191119216588
0.55,15,0.55,2,-368.65430306732
0.55,15,0.55,3,-373.8252866121456
0.55,15,0.55,4,-379.1751885744988
0.55,15,0.55,5,-385.00524282016517
0.55,15,0.55,6,-388.1048209212139
0.55,15,0.6000000000000001,2,-369.5169434873562
0.55,15,0.6000000000000001,3,-375.3991970523933
0.55,15,0.6000000000000001,4,-381.58435826499135
0.55,15,0.6000000000000001,5,-388.5013808672586
0.55,15,0.6000000000000001,6,-392.2378416876639
0.55,15,0.65,2,-370.4061225146956
0.55,15,0.65,3,-377.06867260601723
0.55,15,0.65,4,-384.19817014207734
0.55,15,0.65,5,-392.4152977172323
0.55,15,0.65,6,-396.9379040768798
0.55,15,0.7000000000000001,2,-371.3236697916136
0.55,15,0.7000000000000001,3,-378.8498398664717
0.55,15,0.7000000000000001,4,-387.05799200419096
0.55,15,0.7000000000000001,5,-396.86215306961344
0.55,15,0.7000000000000001,6,-402.38036130023517
0.55,15,0.75,2,-372.2716520695595
0.55,15,0.75,3,-380.76526057010915
0.55,15,0.75,4,-390.2215927739962
0.55,15,0.75,5,-402.01520294512113
0.55,15,0.75,6,-408.83707030688623
0.55,15,0.8,2,-373.2524245477942
0.55,15,0.8,3,-382.84904584132414
0.55,15,0.8,4,-393.77503739138206
0.55,15,0.8,5,-408.15514545566117
0.55,15,0.8,6,-416.7634710330652
0.55,15,0.8500000000000001,2,-374.2686989629184
0.55,15,0.8500000000000001,3,-385.15916874971583
0.55,15,0.8500000000000001,4,-397.8600072816105
0.55,15,0.8500000000000001,5,-415.789133567359
0.55,15,0.8500000000000001,6,-427.0133581037365
0.55,15,0.9,2,-375.3236360040442
0.55,15,0.9,3,-387.814930676072
0.55,15,0.9,4,-402.7533016310616
0.55,15,0.9,5,-426.0116185454818
0.55,15,0.9,6,-441.5035335739242
0.55,15,0.95,2,-376.42097412390615
0.55,15,0.95,3,-391.1720143271521
0.55,15,0.95,4,-409.22515707575616
0.55,15,0.95,5,-442.1790584557165
0.55,15,0.95,6,-466.3503614884319
0.55,15,1.0,2,-377.56521470845576
0.55,15,1.0,3,-443.26218489854006
0.55,15,1.0,4,-497.35303913956375
0.55,15,1.0,5,-944.3062537371943
0.55,15,1.0,6,-1324.1878019959645
0.55,20,0.0,2,-444.97761321486786
0.55,20,0.0,3,-444.97761321486786
0.55,20,0.0,4,-444.97761321486786
0.55,20,0.0,5,-444.97761321486786
0.55,20,0.0,6,-444.97761321486786
0.55,20,0.05,2,-445.6724732660237
0.55,20,0.05,3,-446.0267990768406
0.55,20,0.05,4,-446.3508338032967
0.55,20,0.05,5,-446.65287091604347
0.55,20,0.05,6,-446.80025232938095
0.55,20,0.1,2,-446.3821633164161
0.55,20,0.1,3,-447.1101100084533
0.55,20,0.1,4,-447.7814454314646
0.55,20,0.1,5,-448.41300570514
0.55,20,0.1,6,-448.7227592964769
0.55,20,0.15000000000000002,2,-447.10735967672593
0.55,20,0.15000000000000002,3,-448.22995984173514
0.55,20,0.15000000000000002,4,-449.27450653754977
0.55,20,0.15000000000000002,5,-450.2670394079783
0.55,20,0.15000000000000002,6,-450.7565556740584
0.55,20,0.2,2,-447.84879003351
0.55,20,0.2,3,-449.3890532218216
0.55,20,0.2,4,-450.835796863178
0.55,20,0.2,5,-452.225529534172
0.55,20,0.2,6,-452.91514200937934
0.55,20,0.25,2,-448.60723931998183
0.55,20,0.25,3,-450.59043987528014
0.55,20,0.25,4,-452.4719665242626
0.55,20,0.25,5,-454.3009429012782
0.55,20,0.25,6,-455.214635182698
0.55,20,0.30000000000000004,2,-449.38355653701933
0.55,20,0.30000000000000004,3,-451.8375837238723
0.55,20,0.30000000000000004,4,-454.19072728057955
0.55,20,0.30000000000000004,5,-456.50815161485787
0.55,20,0.30000000000000004,6,-457.67449142185563
0.55,20,0.35000000000000003,2,-450.1786627317605
0.55,20,0.35000000000000003,3,-453.1344525216024
0.55,20,0.35000000000000003,4,-456.00110183305486
0.55,20,0.35000000000000003,5,-458.8651034394488
0.55,20,0.35000000000000003,6,-460.31849772767663
0.55,20,0.4,2,-450.99356039951147
0.55,20,0.4,3,-454.485636600264
0.55,20,0.4,4,-457.91375468080696
0.55,20,0.4,5,-461.39374668976257
0.55,20,0.4,6,-463.1761609422488
0.55,20,0.45,2,-451.8293446535175
0.55,20,0.45,3,-455.8965101411167
0.55,20,0.45,4,-459.9414405669505
0.55,20,0.45,5,-464.12133684961645
0.55,20,0.45,6,-466.2847026666742
0.55,20,0.5,2,-452.6872166150584
0.55,20,0.5,3,-457.37345675792085
0.55,20,0.5,4,-462.09962761088485
0.55,20,0.5,5,-467.08233410922907
0.55,20,0.5,6,-469.6920076869234
0.55,20,0.55,2,-453.56849962635005
0.55,20,0.55,3,-458.92419636811655
0.55,20,0.55,4,-464.40738938946
0.55,20,0.55,5,-470.3212503341285
0.55,20,0.55,6,-473.4611311655426
0.55,20,0.6000000000000001,2,-454.4746591007942
0.55,20,0.6000000000000001,3,-460.55827948463167
0.55,20,0.6000000000000001,4,-466.8887294255477
0.55,20,0.6000000000000001,5,-473.8970907918879
0.55,20,0.6000000000000001,6,-477.6774716937353
0.55,20,0.65,2,-455.4073271303258
0.55,20,0.65,3,-462.2878748446949
0.55,20,0.65,4,-469.5746390908528
0.55,20,0.65,5,-477.89062322571937
0.55,20,0.65,6,-482.46075934523554
0.55,20,0.7000000000000001,2,-456.3683334177658
0.55,20,0.7000000000000001,3,-464.12910915479324
0.55,20,0.7000000000000001,4,-472.5064863528701
0.55,20,0.7000000000000001,5,-482.41700752804826
0.55,20,0.7000000000000001,6,-487.98634751620574
0.55,20,0.75,2,-457.35974477473235
0.55,20,0.75,3,-466.1045442553749
0.55,20,0.75,4,-475.7420402912032
0.55,20,0.75,5,-487.64949988038535
0.55,20,0.75,6,-494.5260932756337
0.55,20,0.8,2,-458.38391646023126
0.55,20,0.8,3,-468.248291355684
0.55,20,0.8,4,-479.36736597787234
0.55,20,0.8,5,-493.8687984871922
0.55,20,0.8,6,-502.5354365349044
0.55,20,0.8500000000000001,2,-459.4435602701098
0.55,20,0.8500000000000001,3,-470.6183235601087
0.55,20,0.8500000000000001,4,-483.5241449086634
0.55,20,0.8500000000000001,5,-501.58205623363466
0.55,20,0.8500000000000001,6,-512.8681715102816
0.55,20,0.9,2,-460.54183695212447
0.55,20,0.9,3,-473.3339421111814
0.55,20,0.9,4,-488.4891761352999
0.55,20,0.9,5,-511.8837237194615
0.55,20,0.9,6,-527.4410985075167
0.55,20,0.95,2,-461.68248501688487
